pdf_name,dates,litverz,biblio,sekundaerlit,primaerlit,waerke,pubplaces,abkuerzungen,pub_fr,pub_paris,pub_ny,pub_mue,pub_stu,pub_tue,pub_ber,kw_hrsg,kw_ed,kw_bd,kw_nr,kw_ders,kw_anhang,kw_inhalt,kw_vgl,n_pag,n_pags,position,bibtest
de_pum_2004_landzettel_f,0.02345058626,0,0,0,0,0,0.001675041876,0.005025125628,0,0,0,0.001675041876,0,0,0,0,0,0.001675041876,0.003350083752,0,0,0,0.006700167504,356,789,0.4512040558,0
de_pum_2004_landzettel_f,0.02346570397,0,0,0,0,0,0.001805054152,0.007220216606,0,0,0,0,0,0,0.001805054152,0,0,0.003610108303,0,0.003610108303,0,0,0.007220216606,32,789,0.04055766793,0
de_pum_2004_landzettel_f,0.02352941176,0,0,0,0,0,0.005042016807,0.001680672269,0.001680672269,0,0,0.001680672269,0,0,0.001680672269,0,0,0,0.001680672269,0,0,0,0.003361344538,166,789,0.2103929024,0
de_pum_2004_landzettel_f,0.02357563851,0,0,0,0,0,0.001964636542,0.007858546169,0.001964636542,0,0,0,0,0,0,0,0,0.007858546169,0,0,0,0,0.001964636542,191,789,0.2420785805,0
de_pum_2004_landzettel_f,0.02371541502,0,0,0,0,0,0.01976284585,0,0.00790513834,0,0,0.00395256917,0,0,0.00790513834,0,0,0,0,0,0,0,0,544,789,0.6894803549,0
de_pum_2004_landzettel_f,0.02401372213,0,0,0,0,0,0.01886792453,0,0.0154373928,0,0,0,0,0,0.003430531732,0,0,0,0,0,0,0,0.008576329331,74,789,0.0937896071,0
de_pum_2004_landzettel_f,0.02413273002,0,0,0,0,0,0.004524886878,0.004524886878,0.003016591252,0,0,0,0,0.001508295626,0,0,0,0,0.004524886878,0,0,0,0.006033182504,311,789,0.3941698352,0
de_pum_2004_landzettel_f,0.02434077079,0,0,0,0,0,0,0.006085192698,0,0,0,0,0,0,0,0,0,0.004056795132,0.002028397566,0,0,0,0.002028397566,44,789,0.05576679341,0
de_pum_2004_landzettel_f,0.02443280977,0,0,0,0,0,0.01047120419,0.005235602094,0.001745200698,0,0,0.001745200698,0,0,0.006980802792,0,0,0.001745200698,0.003490401396,0,0,0,0.001745200698,88,789,0.1115335868,0
de_pum_2004_landzettel_f,0.02448210923,0,0,0,0,0.001883239171,0,0.009416195857,0,0,0,0,0,0,0,0,0,0,0.007532956685,0.001883239171,0,0,0.001883239171,23,789,0.02915082383,0
de_pum_2004_landzettel_f,0.02454991817,0,0,0,0,0.001636661211,0.006546644845,0.008183306056,0.003273322422,0.001636661211,0.001636661211,0,0,0,0,0,0,0.004909983633,0,0.003273322422,0,0,0.004909983633,319,789,0.4043092522,0
de_pum_2004_landzettel_f,0.02457466919,0,0,0,0,0,0.007561436673,0.001890359168,0.003780718336,0,0,0.001890359168,0.001890359168,0,0,0,0,0,0,0.001890359168,0,0,0,40,789,0.05069708492,0
de_pum_2004_landzettel_f,0.02461538462,0,0,0,0,0,0.003076923077,0,0,0,0,0,0.003076923077,0,0,0,0,0,0,0,0,0,0,668,789,0.8466413181,0
de_pum_2004_landzettel_f,0.02463054187,0,0,0,0,0,0.01149425287,0.013136289,0,0,0,0,0,0,0.01149425287,0,0,0.00328407225,0.00328407225,0.006568144499,0,0,0.008210180624,122,789,0.154626109,0
de_pum_2004_landzettel_f,0.02483443709,0,0,0,0,0,0.003311258278,0.001655629139,0,0,0,0,0,0.001655629139,0.001655629139,0,0,0,0.001655629139,0,0,0,0,353,789,0.4474017744,0
de_pum_2004_landzettel_f,0.02504173623,0,0,0,0,0,0.006677796327,0,0.003338898164,0,0,0.003338898164,0,0,0,0,0,0,0,0,0,0,0.005008347245,364,789,0.4613434728,0
de_pum_2004_landzettel_f,0.02504472272,0,0,0,0,0,0.003577817531,0.005366726297,0,0,0,0.001788908766,0,0,0.001788908766,0,0,0,0.001788908766,0.003577817531,0,0,0.001788908766,149,789,0.1888466413,0
de_pum_2004_landzettel_f,0.02504816956,0,0,0,0,0,0.009633911368,0.007707129094,0.005780346821,0,0,0.003853564547,0,0,0,0,0,0.007707129094,0,0,0,0,0,403,789,0.5107731305,0
de_pum_2004_landzettel_f,0.02512562814,0,0.001675041876,0.001675041876,0,0,0.01005025126,0.003350083752,0.006700167504,0,0,0.001675041876,0,0,0.001675041876,0,0,0,0.003350083752,0,0,0,0.003350083752,121,789,0.1533586819,0
de_pum_2004_landzettel_f,0.02513464991,0,0,0,0,0.003590664273,0.007181328546,0.003590664273,0.003590664273,0,0,0.001795332136,0,0,0.001795332136,0,0.001795332136,0.001795332136,0,0,0,0,0.007181328546,177,789,0.2243346008,0
de_pum_2004_landzettel_f,0.0251396648,0,0,0,0,0,0.004189944134,0.006983240223,0,0,0,0.002793296089,0.001396648045,0,0,0,0,0.001396648045,0.001396648045,0.004189944134,0,0,0.008379888268,349,789,0.4423320659,0
de_pum_2004_landzettel_f,0.0251450677,0,0,0,0,0,0.00580270793,0,0,0,0,0.003868471954,0,0,0.001934235977,0,0,0,0,0,0,0,0.003868471954,283,789,0.3586818758,0
de_pum_2004_landzettel_f,0.02517162471,0,0,0,0,0,0.0114416476,0.002288329519,0.004576659039,0,0,0.002288329519,0,0,0.004576659039,0,0,0,0.002288329519,0,0,0,0.009153318078,6,789,0.007604562738,0
de_pum_2004_landzettel_f,0.02527075812,0,0,0,0,0.003610108303,0.007220216606,0,0.003610108303,0,0,0,0,0,0.003610108303,0,0,0,0,0,0,0,0,702,789,0.8897338403,0
de_pum_2004_landzettel_f,0.02533783784,0,0,0,0,0.001689189189,0.001689189189,0.003378378378,0,0,0,0.001689189189,0,0,0,0,0,0,0.001689189189,0.001689189189,0,0,0.006756756757,288,789,0.3650190114,0
de_pum_2004_landzettel_f,0.02536997886,0,0,0,0,0,0.002114164905,0.00422832981,0,0,0,0,0,0,0.002114164905,0,0,0.00422832981,0,0,0,0,0,38,789,0.04816223067,0
de_pum_2004_landzettel_f,0.02551834131,0,0,0,0,0.004784688995,0.006379585327,0.006379585327,0.003189792663,0,0,0,0,0,0.003189792663,0,0,0.001594896332,0,0.004784688995,0,0,0.004784688995,312,789,0.3954372624,0
de_pum_2004_landzettel_f,0.02554744526,0,0,0,0,0,0,0.003649635036,0,0,0,0,0,0,0,0,0,0,0.001824817518,0.001824817518,0,0,0.001824817518,379,789,0.4803548796,0
de_pum_2004_landzettel_f,0.02584814216,0,0,0,0.001615508885,0,0.003231017771,0,0,0,0,0,0,0,0.003231017771,0,0,0,0,0,0,0,0.001615508885,274,789,0.3472750317,0
de_pum_2004_landzettel_f,0.0259965338,0,0,0,0,0,0.006932409012,0,0,0,0,0.006932409012,0,0,0,0,0,0,0,0,0,0,0.001733102253,363,789,0.4600760456,0
de_pum_2004_landzettel_f,0.0260707635,0,0,0,0,0,0.001862197393,0.01303538175,0.001862197393,0,0,0,0,0,0,0,0,0.007448789572,0.005586592179,0,0,0,0,322,789,0.4081115336,0
de_pum_2004_landzettel_f,0.02635431918,0,0,0,0,0,0.005856515373,0.00439238653,0.001464128843,0,0,0,0,0,0.00439238653,0,0,0.001464128843,0.001464128843,0.001464128843,0,0,0.00439238653,352,789,0.4461343473,0
de_pum_2004_landzettel_f,0.02637362637,0,0,0,0,0.002197802198,0.002197802198,0.004395604396,0.002197802198,0,0,0,0,0,0,0,0,0.004395604396,0,0,0,0,0.004395604396,80,789,0.1013941698,0
de_pum_2004_landzettel_f,0.02640264026,0,0,0,0,0,0.001650165017,0,0,0,0,0,0,0,0.001650165017,0,0,0,0,0,0,0,0.003300330033,246,789,0.3117870722,0
de_pum_2004_landzettel_f,0.0264084507,0,0,0,0,0,0.005281690141,0.007042253521,0,0,0,0,0,0,0.005281690141,0,0,0.005281690141,0,0.00176056338,0,0,0.00176056338,233,789,0.2953105196,0
de_pum_2004_landzettel_f,0.02645502646,0,0,0,0,0,0.00176366843,0.00176366843,0.00176366843,0,0,0,0,0,0,0,0,0,0.00176366843,0,0,0,0,89,789,0.1128010139,0
de_pum_2004_landzettel_f,0.02671118531,0,0,0,0,0,0.005008347245,0,0.001669449082,0,0.001669449082,0.001669449082,0,0,0,0,0,0,0,0,0,0,0.008347245409,29,789,0.03675538657,0
de_pum_2004_landzettel_f,0.02678571429,0,0,0,0,0,0.002976190476,0.005952380952,0.002976190476,0,0,0,0,0,0,0,0,0,0.005952380952,0,0,0,0,674,789,0.8542458809,0
de_pum_2004_landzettel_f,0.02693602694,0,0,0,0,0,0.003367003367,0.003367003367,0,0,0.001683501684,0,0.001683501684,0,0,0,0,0.001683501684,0,0.001683501684,0,0,0.005050505051,368,789,0.4664131812,0
de_pum_2004_landzettel_f,0.02697841727,0,0,0,0,0,0.01258992806,0.003597122302,0.003597122302,0,0,0.001798561151,0,0,0.007194244604,0,0,0,0.001798561151,0.001798561151,0,0,0,43,789,0.05449936629,0
de_pum_2004_landzettel_f,0.02702702703,0,0,0,0,0,0,0.001801801802,0,0,0,0,0,0,0,0,0,0.001801801802,0,0,0,0,0,374,789,0.474017744,0
de_pum_2004_landzettel_f,0.02702702703,0,0,0,0,0,0.004769475358,0.004769475358,0.001589825119,0,0,0.001589825119,0,0,0.001589825119,0,0,0,0.001589825119,0.003179650238,0,0,0.001589825119,232,789,0.2940430925,0
de_pum_2004_landzettel_f,0.02702702703,0,0,0,0,0,0.01112877583,0.004769475358,0,0.004769475358,0.001589825119,0.003179650238,0.001589825119,0,0,0,0,0.001589825119,0.003179650238,0,0,0,0.001589825119,347,789,0.4397972117,0
de_pum_2004_landzettel_f,0.02707581227,0,0,0,0,0,0.01263537906,0.001805054152,0,0,0,0.003610108303,0.001805054152,0,0.007220216606,0,0,0.001805054152,0,0,0,0,0.005415162455,189,789,0.2395437262,0
de_pum_2004_landzettel_f,0.02716468591,0,0,0,0,0,0.006791171477,0.003395585739,0,0,0,0.001697792869,0,0.001697792869,0.003395585739,0,0,0.003395585739,0,0,0,0,0.01018675722,30,789,0.03802281369,0
de_pum_2004_landzettel_f,0.0272,0,0,0,0,0.0016,0.0048,0.0096,0.0032,0,0,0,0.0016,0,0,0,0,0,0.0064,0.0032,0,0,0.0032,9,789,0.01140684411,0
de_pum_2004_landzettel_f,0.0273381295,0,0,0,0,0,0.005755395683,0.007194244604,0,0,0,0.001438848921,0,0,0.004316546763,0,0.001438848921,0,0.005755395683,0,0,0,0.004316546763,179,789,0.226869455,0
de_pum_2004_landzettel_f,0.02735042735,0,0,0,0,0,0.008547008547,0.001709401709,0,0,0,0.003418803419,0.001709401709,0,0.003418803419,0,0,0.001709401709,0,0,0,0,0.008547008547,98,789,0.124207858,0
de_pum_2004_landzettel_f,0.0275974026,0,0,0,0,0,0.006493506494,0.001623376623,0.00487012987,0,0,0,0,0,0.001623376623,0,0,0,0.001623376623,0,0,0,0.00487012987,350,789,0.443599493,0
de_pum_2004_landzettel_f,0.02762430939,0,0,0,0,0.007366482505,0.003683241252,0.01104972376,0,0.003683241252,0,0,0,0,0,0,0,0.009208103131,0,0.001841620626,0,0,0.001841620626,334,789,0.4233206591,0
de_pum_2004_landzettel_f,0.02763385147,0,0,0,0,0,0.003454231434,0.00518134715,0,0,0,0,0,0,0.003454231434,0,0,0.003454231434,0.001727115717,0,0,0,0,298,789,0.3776932826,0
de_pum_2004_landzettel_f,0.027675276750000002,0,0,0,0,0,0.007380073801,0.005535055351,0.00184501845,0,0,0.0036900369,0,0,0.00184501845,0,0,0.005535055351,0,0,0,0,0.005535055351,64,789,0.08111533587,0
de_pum_2004_landzettel_f,0.02771362587,0,0,0,0,0,0,0.004618937644,0,0,0,0,0,0,0,0,0,0,0,0.004618937644,0,0,0.004618937644,387,789,0.4904942966,0
de_pum_2004_landzettel_f,0.02785923754,0,0,0,0,0,0.008797653959,0.00293255132,0.00146627566,0,0,0,0,0,0.007331378299,0,0,0,0.00293255132,0,0,0,0.005865102639,162,789,0.2053231939,0
de_pum_2004_landzettel_f,0.02792321117,0,0,0,0,0,0.003490401396,0.003490401396,0,0,0,0,0.001745200698,0,0.001745200698,0,0,0.001745200698,0,0.001745200698,0,0,0.001745200698,292,789,0.3700887199,0
de_pum_2004_landzettel_f,0.02793296089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,789,0.8403041825,0
de_pum_2004_landzettel_f,0.02795031056,0,0,0,0,0,0.009316770186,0.04347826087,0.004658385093,0,0,0,0,0,0.004658385093,0,0,0,0.04347826087,0,0,0,0.001552795031,163,789,0.206590621,0
de_pum_2004_landzettel_f,0.02803738318,0,0,0,0,0,0,0.001869158879,0,0,0,0,0,0,0,0,0,0.001869158879,0,0,0,0,0.001869158879,396,789,0.5019011407,0
de_pum_2004_landzettel_f,0.02803738318,0,0,0,0,0,0.03115264798,0.006230529595,0.01869158879,0,0,0,0.003115264798,0,0.009345794393,0,0,0.003115264798,0.003115264798,0,0,0,0,692,789,0.8770595691,0
de_pum_2004_landzettel_f,0.02816901408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,789,0.9024081115,0
de_pum_2004_landzettel_f,0.02816901408,0,0,0,0,0,0.008048289738,0.01207243461,0.006036217304,0,0,0.002012072435,0,0,0,0,0,0.01006036217,0,0.002012072435,0,0,0,394,789,0.4993662864,0
de_pum_2004_landzettel_f,0.02824858757,0,0,0,0,0,0.008474576271,0.005649717514,0.002824858757,0,0,0,0.005649717514,0,0,0,0,0,0.005649717514,0,0,0,0,660,789,0.8365019011,0
de_pum_2004_landzettel_f,0.02826855124,0,0,0,0,0,0.007067137809,0.003533568905,0.001766784452,0,0,0.005300353357,0,0,0,0,0,0.003533568905,0,0,0,0,0.001766784452,59,789,0.07477820025,0
de_pum_2004_landzettel_f,0.02876480541,0,0,0,0,0,0.001692047377,0.001692047377,0,0,0,0.001692047377,0,0,0,0,0,0,0.001692047377,0,0,0,0.001692047377,290,789,0.3675538657,0
de_pum_2004_landzettel_f,0.02876480541,0,0,0,0,0,0.005076142132,0.001692047377,0,0,0,0.003384094755,0,0,0.001692047377,0,0,0.001692047377,0,0,0,0,0.008460236887,345,789,0.4372623574,0
de_pum_2004_landzettel_f,0.02881355932,0,0,0,0,0,0.006779661017,0.006779661017,0.001694915254,0,0.001694915254,0,0.001694915254,0.001694915254,0,0,0,0.001694915254,0.005084745763,0,0,0,0.005084745763,351,789,0.4448669202,0
de_pum_2004_landzettel_f,0.02881355932,0,0,0,0,0,0.01355932203,0,0.008474576271,0,0.001694915254,0,0,0,0.003389830508,0,0,0,0,0,0,0,0.001694915254,280,789,0.3548795944,0
de_pum_2004_landzettel_f,0.02883156297,0,0,0,0,0,0.004552352049,0.006069802731,0.003034901366,0,0,0,0.001517450683,0,0,0,0,0,0.003034901366,0.003034901366,0,0,0.009104704097,310,789,0.3929024081,0
de_pum_2004_landzettel_f,0.02884615385,0,0,0.001602564103,0,0,0.004807692308,0.008012820513,0.001602564103,0,0,0.001602564103,0,0,0.001602564103,0,0,0.001602564103,0.00641025641,0,0,0,0.001602564103,336,789,0.4258555133,0
de_pum_2004_landzettel_f,0.02889245586,0,0,0,0,0,0,0.008025682183,0,0,0,0,0,0,0,0,0,0.00481540931,0.003210272873,0,0,0,0.003210272873,199,789,0.2522179975,0
de_pum_2004_landzettel_f,0.02893890675,0,0,0,0,0,0.009646302251,0.01446945338,0.008038585209,0,0,0,0,0,0.001607717042,0,0,0,0.01446945338,0,0,0,0.004823151125,129,789,0.1634980989,0
de_pum_2004_landzettel_f,0.02895752896,0,0,0,0,0.001930501931,0.003861003861,0.001930501931,0,0,0,0,0,0,0.003861003861,0,0,0,0,0.001930501931,0,0,0.005791505792,302,789,0.3827629911,0
de_pum_2004_landzettel_f,0.02918287938,0,0,0,0,0,0.003891050584,0.001945525292,0,0,0,0.001945525292,0.001945525292,0,0,0,0,0,0.001945525292,0,0,0,0,324,789,0.4106463878,0
de_pum_2004_landzettel_f,0.02925989673,0,0,0,0,0,0.006884681583,0.003442340792,0.001721170396,0,0,0.001721170396,0,0,0.003442340792,0,0,0.003442340792,0,0,0,0,0.005163511188,97,789,0.1229404309,0
de_pum_2004_landzettel_f,0.02926829268,0,0,0,0,0,0.009756097561,0.01951219512,0,0,0,0,0,0,0.009756097561,0,0,0.00162601626,0.01788617886,0,0,0,0.00162601626,203,789,0.257287706,0
de_pum_2004_landzettel_f,0.02928870293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,789,0.06590621039,0
de_pum_2004_landzettel_f,0.02941176471,0,0,0,0,0,0.003676470588,0.003676470588,0,0,0,0,0,0,0.003676470588,0,0,0.003676470588,0,0,0,0,0.005514705882,194,789,0.2458808619,0
de_pum_2004_landzettel_f,0.02950310559,0,0,0,0,0,0.004658385093,0.001552795031,0,0,0,0,0,0,0.004658385093,0,0,0.001552795031,0,0,0,0,0.009316770186,235,789,0.2978453739,0
de_pum_2004_landzettel_f,0.02955665025,0,0,0,0,0,0.00328407225,0.001642036125,0,0,0,0,0,0,0.00328407225,0,0,0.001642036125,0,0,0,0,0,236,789,0.299112801,0
de_pum_2004_landzettel_f,0.02973395931,0,0,0,0,0.001564945227,0.001564945227,0,0.001564945227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006259780908,354,789,0.4486692015,0
de_pum_2004_landzettel_f,0.02976190476,0,0,0,0,0,0.0119047619,0.002976190476,0.001488095238,0,0,0,0.002976190476,0,0.00744047619,0,0,0,0.001488095238,0.001488095238,0,0,0.00744047619,264,789,0.3346007605,0
de_pum_2004_landzettel_f,0.0298245614,0,0,0,0,0,0.00350877193,0.001754385965,0,0,0,0,0,0,0.00350877193,0,0,0.001754385965,0,0,0,0,0.00701754386,160,789,0.2027883397,0
de_pum_2004_landzettel_f,0.03001876173,0,0,0,0,0,0.001876172608,0,0,0,0,0,0,0,0.001876172608,0,0,0,0,0,0,0,0,359,789,0.4550063371,0
de_pum_2004_landzettel_f,0.03006329114,0,0,0,0,0.001582278481,0.009493670886,0.01740506329,0,0,0,0,0,0,0.009493670886,0,0,0,0.01740506329,0,0,0,0,648,789,0.8212927757,0
de_pum_2004_landzettel_f,0.03015873016,0,0,0,0,0,0.001587301587,0,0,0,0.001587301587,0,0,0,0,0,0,0,0,0,0,0,0,314,789,0.3979721166,0
de_pum_2004_landzettel_f,0.03017241379,0,0,0,0,0,0.004310344828,0.002873563218,0,0,0,0,0.001436781609,0,0.002873563218,0,0,0.002873563218,0,0,0,0,0.008620689655,225,789,0.2851711027,0
de_pum_2004_landzettel_f,0.03018108652,0,0,0,0,0,0,0.01006036217,0,0,0,0,0,0,0,0,0,0.006036217304,0,0.004024144869,0,0,0.002012072435,37,789,0.04689480355,0
de_pum_2004_landzettel_f,0.03021148036,0,0.001510574018,0,0,0,0.01208459215,0.006042296073,0.003021148036,0,0,0,0,0,0.009063444109,0,0,0,0.003021148036,0.003021148036,0,0,0.006042296073,338,789,0.4283903676,0
de_pum_2004_landzettel_f,0.0303030303,0,0,0,0,0,0.003565062389,0.007130124777,0,0,0,0,0,0,0.003565062389,0,0,0,0.007130124777,0,0,0,0,332,789,0.4207858048,0
de_pum_2004_landzettel_f,0.03043478261,0,0,0,0,0,0.008695652174,0,0,0,0,0,0.004347826087,0,0.004347826087,0,0,0,0,0,0,0,0,786,789,0.9961977186,0
de_pum_2004_landzettel_f,0.03053435115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106870229,76,789,0.09632446134,0
de_pum_2004_landzettel_f,0.03053435115,0,0,0,0,0,0.007633587786,0.001908396947,0,0,0.001908396947,0,0,0,0.00572519084,0,0,0,0,0.001908396947,0,0,0.001908396947,281,789,0.3561470215,0
de_pum_2004_landzettel_f,0.03057553957,0,0,0,0,0,0.001798561151,0.001798561151,0.001798561151,0,0,0,0,0,0,0,0,0,0,0.001798561151,0,0.001798561151,0.003597122302,315,789,0.3992395437,0
de_pum_2004_landzettel_f,0.03057553957,0,0,0,0,0,0.01258992806,0,0,0,0,0,0,0,0.01258992806,0,0,0,0,0,0,0,0.003597122302,313,789,0.3967046895,0
de_pum_2004_landzettel_f,0.03059273423,0,0,0,0,0,0,0.001912045889,0,0,0,0,0,0,0,0,0,0.001912045889,0,0,0,0,0.003824091778,425,789,0.5386565272,0
de_pum_2004_landzettel_f,0.03063063063,0,0,0,0,0,0.001801801802,0.01441441441,0.001801801802,0,0,0,0,0,0,0,0,0.01261261261,0,0.001801801802,0,0,0.005405405405,33,789,0.04182509506,0
de_pum_2004_landzettel_f,0.03074433657,0,0,0,0,0,0.008090614887,0.001618122977,0.001618122977,0,0,0.001618122977,0,0,0.004854368932,0,0,0.001618122977,0,0,0,0,0.003236245955,272,789,0.3447401774,0
de_pum_2004_landzettel_f,0.03076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,789,0.9125475285,0
de_pum_2004_landzettel_f,0.03082191781,0,0,0,0,0,0.003424657534,0.005136986301,0.001712328767,0,0,0.001712328767,0,0,0,0,0,0.001712328767,0.001712328767,0.001712328767,0,0,0.003424657534,276,789,0.3498098859,0
de_pum_2004_landzettel_f,0.03116147309,0,0,0,0,0,0.02549575071,0,0.00566572238,0,0,0.00566572238,0.00283286119,0,0.01133144476,0,0,0,0,0,0,0,0.00283286119,652,789,0.8263624842,0
de_pum_2004_landzettel_f,0.03118908382,0,0,0,0,0,0.003898635478,0.01364522417,0,0,0,0,0,0,0.003898635478,0,0,0.003898635478,0.005847953216,0.003898635478,0,0,0.007797270955,304,789,0.3852978454,0
de_pum_2004_landzettel_f,0.03125,0,0,0,0,0,0.00625,0.003125,0,0,0,0,0,0,0.00625,0,0,0.0015625,0.0015625,0,0,0,0.00625,407,789,0.515842839,0
de_pum_2004_landzettel_f,0.03125,0,0,0,0,0,0.01973684211,0.001644736842,0.009868421053,0,0,0,0,0,0.009868421053,0,0,0,0,0.001644736842,0,0,0.004934210526,341,789,0.4321926489,0
de_pum_2004_landzettel_f,0.03125,0,0,0,0,0.001953125,0.00390625,0.001953125,0.001953125,0,0,0.001953125,0,0,0,0,0,0.001953125,0,0,0,0,0.001953125,45,789,0.05703422053,0
de_pum_2004_landzettel_f,0.03125,0,0,0.001644736842,0,0,0.001644736842,0.004934210526,0,0,0,0,0,0,0.001644736842,0,0,0.003289473684,0.001644736842,0,0,0,0.001644736842,16,789,0.02027883397,0
de_pum_2004_landzettel_f,0.03134796238,0,0,0,0,0,0.009404388715,0.003134796238,0,0,0,0.003134796238,0.006269592476,0,0,0,0,0,0.003134796238,0,0,0,0.006269592476,686,789,0.8694550063,0
de_pum_2004_landzettel_f,0.03135888502,0,0,0,0,0,0.003484320557,0.01219512195,0,0,0,0,0.003484320557,0,0,0,0,0,0.01045296167,0.001742160279,0,0,0,22,789,0.0278833967,0
de_pum_2004_landzettel_f,0.03141361257,0,0,0,0,0,0.001745200698,0.00872600349,0,0,0,0,0,0,0.001745200698,0,0,0.003490401396,0.003490401396,0.001745200698,0,0,0.006980802792,250,789,0.3168567807,0
de_pum_2004_landzettel_f,0.03141361257,0,0,0,0,0,0.003490401396,0.001745200698,0.001745200698,0,0,0.001745200698,0,0,0,0,0,0.001745200698,0,0,0,0,0.003490401396,150,789,0.1901140684,0
de_pum_2004_landzettel_f,0.03153153153,0,0,0,0,0,0.002252252252,0,0,0,0,0,0,0,0.002252252252,0,0,0,0,0,0,0,0,567,789,0.7186311787,0
de_pum_2004_landzettel_f,0.0315581854,0,0,0,0,0,0.001972386588,0.02169625247,0,0,0,0,0,0,0.001972386588,0,0,0.02169625247,0,0,0,0,0.003944773176,200,789,0.2534854246,0
de_pum_2004_landzettel_f,0.03164556962,0,0,0,0,0,0.03639240506,0.009493670886,0.02373417722,0,0.001582278481,0.001582278481,0,0,0.009493670886,0,0,0.001582278481,0.003164556962,0.004746835443,0,0,0.006329113924,158,789,0.2002534854,0
de_pum_2004_landzettel_f,0.03165735568,0,0,0,0,0,0.009310986965,0,0,0,0,0,0,0,0.009310986965,0,0,0,0,0,0,0,0.005586592179,269,789,0.3409378961,0
de_pum_2004_landzettel_f,0.03177570093,0,0,0,0,0,0.01495327103,0.03177570093,0.001869158879,0,0,0.001869158879,0,0,0.01121495327,0,0,0,0.03177570093,0,0,0,0,634,789,0.8035487959,0
de_pum_2004_landzettel_f,0.03181818182,0,0,0,0,0,0.009090909091,0,0,0,0,0,0.009090909091,0,0,0,0,0,0,0,0,0,0,785,789,0.9949302915,0
de_pum_2004_landzettel_f,0.03185840708,0,0,0,0,0,0.01061946903,0.001769911504,0.005309734513,0,0.003539823009,0,0,0,0.001769911504,0,0,0.001769911504,0,0,0,0,0.001769911504,275,789,0.3485424588,0
de_pum_2004_landzettel_f,0.03193612774,0,0,0,0,0.001996007984,0.003992015968,0,0.003992015968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003992015968,662,789,0.8390367554,0
de_pum_2004_landzettel_f,0.03209876543,0,0,0,0,0,0.00987654321,0,0.004938271605,0,0,0,0,0,0.004938271605,0,0,0,0,0,0,0,0.002469135802,679,789,0.8605830165,0
de_pum_2004_landzettel_f,0.03260869565,0,0,0,0,0,0.01630434783,0.009057971014,0.01449275362,0,0,0,0,0,0.001811594203,0,0,0.001811594203,0.005434782609,0.001811594203,0,0,0.009057971014,154,789,0.1951837769,0
de_pum_2004_landzettel_f,0.03260869565,0,0,0,0,0,0.0615942029,0,0.03260869565,0,0,0,0.01449275362,0,0.01449275362,0,0,0,0,0,0,0,0,693,789,0.8783269962,0
de_pum_2004_landzettel_f,0.03271692745,0,0,0,0,0,0.00426742532,0.00426742532,0.001422475107,0,0.001422475107,0.001422475107,0,0,0,0,0,0.001422475107,0.002844950213,0,0,0,0.005689900427,355,789,0.4499366286,0
de_pum_2004_landzettel_f,0.03278688525,0,0,0,0,0,0.006147540984,0,0,0,0,0,0.004098360656,0,0.002049180328,0,0,0,0,0,0,0,0.006147540984,654,789,0.8288973384,0
de_pum_2004_landzettel_f,0.03288490284,0,0,0,0,0,0.008968609865,0,0,0,0,0,0,0.001494768311,0.007473841555,0,0,0,0,0,0,0,0.007473841555,221,789,0.2801013942,0
de_pum_2004_landzettel_f,0.03296703297,0,0,0,0,0,0,0.005494505495,0,0,0,0,0,0,0,0,0,0,0.001831501832,0.003663003663,0,0,0,325,789,0.411913815,0
de_pum_2004_landzettel_f,0.0331010453,0,0,0,0,0,0.001742160279,0.01045296167,0,0,0,0,0.001742160279,0,0,0,0,0.003484320557,0.005226480836,0.001742160279,0,0,0.001742160279,42,789,0.05323193916,0
de_pum_2004_landzettel_f,0.03317535545,0,0,0,0,0,0.02369668246,0,0.02211690363,0,0,0,0,0,0.001579778831,0,0,0,0,0,0,0,0.006319115324,75,789,0.09505703422,0
de_pum_2004_landzettel_f,0.033210332100000003,0,0,0,0,0,0.00184501845,0.0110701107,0.00184501845,0,0,0,0,0,0,0,0,0.005535055351,0.0036900369,0.00184501845,0,0,0.00184501845,385,789,0.4879594423,0
de_pum_2004_landzettel_f,0.03356890459,0,0,0,0,0,0.003533568905,0.005300353357,0,0,0,0.003533568905,0,0,0,0,0,0.001766784452,0.001766784452,0.001766784452,0,0,0.007067137809,26,789,0.0329531052,0
de_pum_2004_landzettel_f,0.03370786517,0,0,0,0,0,0.001404494382,0.005617977528,0,0,0,0,0,0,0.001404494382,0,0,0.005617977528,0,0,0,0,0.008426966292,247,789,0.3130544994,0
de_pum_2004_landzettel_f,0.03370786517,0,0,0,0,0,0.001605136437,0.008025682183,0,0,0,0,0,0,0.001605136437,0,0,0.001605136437,0.001605136437,0.00481540931,0,0,0.001605136437,321,789,0.4068441065,0
